tweet,label
"speakerpelosi dems are sick of republicans getting a pass on insurrectionist in congress. madame speaker, run the\xe2\x80\xa6 https://t.co/o1mzge9nwg'",Riots
"\xe2\x80\x9cyou\xe2\x80\x99re going to need 10,000\xe2\x80\x9d. \n\ntrump to secretary of defense chris miller on january 5 along with kash patel at t\xe2\x80\xa6 https://t.co/gnu9qfkor4'",Riots
"i see congress republicans on this hearing trying to find someone else to blame, because that\xe2\x80\x99s what they do,blame\xe2\x80\xa6 https://t.co/ava7vhdoc7'",Riots
"rt beachnut826: insurrection \ncapitolriots\n\nhow did i, a nurse, know more about the violence coming to dc on 1/6/21 than the sargents-at\xe2\x80\xa6'",Riots
pittman: feds said stand down.\n\ncapitolriots \ncovidcoup https://t.co/hn7wljueow',Riots
acting capitolpolicechief: phone logs show jan. 6 national guard approval was delayed jan6th jan6 capitol capitolriots',Riots
"the capitolpolice don't know how to do their job.\n\nthey wanted the intel to tell them exactly what to do!\n\nintel a\xe2\x80\xa6 https://t.co/yamboii4kh""",Riots
rt mikevwusa: \xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 rep. ryan is not impressed with measures taken immediately before jan 6\n\xe2\x80\xa2 increasing 4 t\xe2\x80\xa6',Riots
"identifytheterrorists\n(ryan keith ashlock of gardner, ks)\nlink (gwupoe): https://t.co/fzrowt2plf (cc:\xe2\x80\xa6 https://t.co/ioaqebit5c'",Riots
rt mikevwusa: \xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 acting capitol police chief pittman is delivering her opening remarks...\n\xe2\x80\xa2 in a chilling\xe2\x80\xa6',Riots
should we play the drinking game? phrase for the day apparently is leaningforward . capitolriots capitolinsurrection congress',Riots
not antifa\nhttps://t.co/lv2jtxjyww\nsedition not freedom of speech\nhttps://t.co/yjz7i9r3da\nnot accepting truth is co\xe2\x80\xa6 https://t.co/uwmfuvvelj',Riots
rt mikevwusa: \xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony\n\xe2\x80\xa2 acting uscp chief pittman confirms 35 of her officers are still under investigation for what h\xe2\x80\xa6',Riots
"super random thought: is george zimmerman a proud boy, wonder if he went to the capitol riot?  capitolriots'",Riots
speakerpelosi expressed disappointment in mitchmcconnell making statements that echo the sentiments of\xe2\x80\xa6 https://t.co/zzrrohbpkj',Riots
\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony\n\xe2\x80\xa2 acting uscp chief pittman confirms 35 of her officers are still under investigation f\xe2\x80\xa6 https://t.co/j0ck3no8ko',Riots
"woman turns in ex-boyfriend after he called her a 'moron' while he was storming the capitol \n\nso, who's the moron?\xe2\x80\xa6 https://t.co/5ukhyxc3hj""",Riots
rt shanalondon1: here is marge with one of the men who stormed the capitol. and they are right in front of nancy pelosi\xe2\x80\x99s office. i wonder\xe2\x80\xa6',Riots
"it\'s why trump openly boasted, ""i could stand in the middle of 5th avenue and shoot somebody and i wouldn\'t lose vo\xe2\x80\xa6 https://t.co/bydjc5x9fa'",Riots
nan,Riots
here is marge with one of the men who stormed the capitol. and they are right in front of nancy pelosi\xe2\x80\x99s office. i\xe2\x80\xa6 https://t.co/z9ssvwcgm3',Riots
nan,Riots
"\xf0\x9f\x9a\xa8&gt;&gt; capitolriots\n\xe2\x80\xa2 rep ryan: it seems the former sergeant at arms, paul d. irving, unilaterally denied capitol pol\xe2\x80\xa6 https://t.co/z9pg4kh460'",Riots
how can two federal legislators concede they \xe2\x80\x9cdon\xe2\x80\x99t have their notes\xe2\x80\x9d in order to conduct their congressional inves\xe2\x80\xa6 https://t.co/4ei5c5zbar',Riots
give us a follow on tiktok  and we will follow back! lampworkbench https://t.co/ay8zs3zlx9 followback\xe2\x80\xa6 https://t.co/qjhkct7bev',Riots
bookscache sbmccallister askarikhan386 notlordbyron fastmaster001 tentoads4truth and what did trump do about\xe2\x80\xa6 https://t.co/xpgcmaqoom',Riots
"rt weareequanimity: eqf commends the efforts of mayorbowser, capitol hill staff, security, law enforcement, &amp; lawmakers for promoting dem\xe2\x80\xa6'",Riots
\xf0\x9f\x98\xb3\xf0\x9f\xa4\xafthat was shameful... people died in trumps capitolriots that wall.. protects you too! https://t.co/9rgitfbd9f',Riots
what is going on with this house capitolriots insurrection hearing? with the tech glitches it looks more like an snl skit.',Riots
why former southcarolina gov and trump un amb nikkihaley finds herself isolated after crticism of donaldtrump o\xe2\x80\xa6 https://t.co/ebsbmhv1od',Riots
"\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony\n\xe2\x80\xa2 rep delauro: was the capitol police board functioning?\n\xe2\x80\xa2 uscp chief pittman: well, th\xe2\x80\xa6 https://t.co/massnzos0y'",Riots
donald trump is still liable for any criminal actions he committed whether in office or not \xe2\x80\x94 as mitch mcconnell de\xe2\x80\xa6 https://t.co/crmsitoyfc',Riots
"""watch live: house appropriations hearing on jan6 attack and capitol security failures"" capitolinsurrection\xe2\x80\xa6 https://t.co/mjothw8vh",Riots
"dear all,the opposite of everything this speaker said was done by the tump.donald trunp did not believe in democras\xe2\x80\xa6 https://t.co/uw3zloaiyn'",Riots
"watch &amp; share this because it's time to wake up!\none man's dream is another man's nightmare. it's time to wake up.\xe2\x80\xa6 https://t.co/wwafsrgiqc""",Riots
"if i\'m a terrorist,  i\'m watching these capitolriots hearings thinking "" these people are idiots and we can do it\xe2\x80\xa6 https://t.co/qpm2alxhxm'",Riots
wow! the capitol police receives a whole 24 hours of training with specialized gear for civil disturbances includin\xe2\x80\xa6 https://t.co/snssxbuatg',Riots
"pittman: ask the quitters, not me. \n\ncapitolriots \ncovidcoup https://t.co/vtyzvjago7'",Riots
rt kk131066: renewedhopes to add - what gopdomesticterrorists loyalty to trump has to do with ruleoflaw?\n\nare americans going to endle\xe2\x80\xa6',Riots
rt inrodwetrustmtl: nice buffalobills helmet placement in the background as house sergeant at arms tim blodgett testifies in front of con\xe2\x80\xa6',Riots
"those who believe trump incited insurrection at the capitolriots are conspiracy theorists, no way around it.'",Riots
"rep. herrerabeutler is so upset that she can't get answers to what the capitol police will do to prevent another i\xe2\x80\xa6 https://t.co/dfkiuoz2em""",Riots
repmtg you suck! you weren\xe2\x80\x99t saying that when magaterrorists capitolriots killed bluelivesmatter she\xe2\x80\x99s a\xe2\x80\xa6 https://t.co/oyl5st4vt5',Riots
rt jlocascio: our full report on the first hearing of the capitolriots on j6 for vicenews\n \nhttps://t.co/8e4gx1w9s2',Riots
renewedhopes to add - what gopdomesticterrorists loyalty to trump has to do with ruleoflaw?\n\nare americans goin\xe2\x80\xa6 https://t.co/cvrfymvftf',Riots
"rt mikevwusa: \xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony\n\xe2\x80\xa2 rep jaime herrera beutler: i am frustrated that i'm not hearing how there was a command center\xe2\x80\xa6""",Riots
abomination america covid19 covidvaccine capitolriots \nclimate climateaction maskup lockdown joebiden\xe2\x80\xa6 https://t.co/ef4mjr5aip',Riots
"\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony\n\xe2\x80\xa2 rep jaime herrera beutler: i am frustrated that i'm not hearing how there was a comma\xe2\x80\xa6 https://t.co/yzwuxr0l38""",Riots
rt gvalimont: it is appalling that hawleymo gets to question capitol police on their actions on december 6th.\n\nabsolutely appalling!\ncap\xe2\x80\xa6',Riots
"so wait\n\nthe sergeants of arms (together along with architect of capitol) can approve,  slow walk, or deny requests\xe2\x80\xa6 https://t.co/zy8b94ogv",Riots
nice buffalobills helmet placement in the background as house sergeant at arms tim blodgett testifies in front of\xe2\x80\xa6 https://t.co/5wbavkrumc',Riots
"\xe2\x80\x9cyou guys are in charge of security though, on the house floor, or are you just there to make sure we take out coat\xe2\x80\xa6 https://t.co/mvokh3diiw'",Riots
why is this hearing starting with questioning capitol police rather than the people who rioted? capitolriots just\xe2\x80\xa6 https://t.co/8rsistzir8',Riots
"rt heathermoandco: bobcesca_go also, why are these members of congress still allowed to hold office? while everyone else feared for their\xe2\x80\xa6'",Riots
rt timeisfinishing: trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis climate\xe2\x80\xa6',Riots
"\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 wow: rep jaime herrera beutler asks why she and colleagues were locked in, on h\xe2\x80\xa6 https://t.co/gzd0nnnvgt'",Riots
rt _suge_mike: my lieutenant in ramadi (iraq) back in 2006. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\xb3\xf0\x9f\x98\xac insurrection capitolriots usmc https://t.co/qdhxjlbdow',Riots
1 in 5 of those arrested in the capitol riots were current former military. only 7% of the population serves in the\xe2\x80\xa6 https://t.co/pdvpxutyt4',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/9zurvdb2tw',Riots
rt seditiontrack: verden nalley has been indicted on three count and was also arrested last week. seditiontrack capitolriots https://t.c\xe2\x80\xa6',Riots
"it's rich seeing members of congress trying to hold capitol police to account for capitolriots while they let's it chief architect slide.""",Riots
cbs my condolences on the lives lost during and in the aftermath capitolriots we should remain steadfast and always be prepared',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/9m9edoa5cy',Riots
rt seditiontrack: this 60 year old was part of the oath keeper conspiracy. arrested with her dummy husband. will be spending her golden ye\xe2\x80\xa6',Riots
rt seditiontrack: this guy pointed one of two c-span cameras at the ground while a different seditionist covered the other one with his ja\xe2\x80\xa6',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/ks5r9zkzix',Riots
"congress, live &gt;&gt; watch\n\n- coronavirus response by defense dept https://t.co/gjxurddugp\n\n- katherinetai nominati\xe2\x80\xa6 https://t.co/mgictpjdqr'",Riots
"rt seditiontrack: rep. boebert tweeted, ""who is going to be in dc on january 6th to stand with president donald trump?"" to which croy repl\xe2\x80\xa6'",Riots
\xe2\x80\x9ci don\xe2\x80\x99t know what lean in means\xe2\x80\x9d...maybe read a book? capitolriots',Riots
rt seditiontrack: this maniac was kicked out of the capitol twice for fighting with police and came back for a third altercation! seditio\xe2\x80\xa6',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/urox7s04iq',Riots
rt seditiontrack: standing near ashli babbitt when she was shot. thought it would be a good idea to do an interview about it on parler. s\xe2\x80\xa6',Riots
rt seditiontrack: [breaking] brian mccreary has been indicted by a federal grand jury on five counts seditiontrack capitolriots https://\xe2\x80\xa6',Riots
rt seditiontrack: [breaking] bruno cua has been indicted by a federal grand jury on twelve counts seditiontrack capitolriots https://t.c\xe2\x80\xa6',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/s2pjuhfuda',Riots
...and he probably had detailed instructions from mtg. capitolriots marjorietaylorgreeneisaterrorist https://t.co/vdqf9njngr',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/g9rerbwo2j',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/kuq7riv3hx',Riots
\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 rep. ryan is not impressed with measures taken immediately before jan 6\n\xe2\x80\xa2 incre\xe2\x80\xa6 https://t.co/nvcuvcp56z',Riots
"i cant stop thinking about how trump told the rioters he would be at the capitol with them &amp; then went home, &amp; no o\xe2\x80\xa6 https://t.co/257x05fmpr'",Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/yestuw9rj8',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/lp2a1mm5do',Riots
"johnkasich mr. kasuch; how much did  capitolriots cost us tax payers in lives, money and trust in our elected off\xe2\x80\xa6 https://t.co/lbthjty8ml'",Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/agukyypozz',Riots
trump joebiden america covid19 capitolriots vatican lockdown maskupamerica commongood climatecrisis\xe2\x80\xa6 https://t.co/nflhscbkmf',Riots
"instant gratification? short-term memory? chao? lies? me, myself and i? cowards? i could go on and on...\xe2\x80\xa6 https://t.co/dongeizn21'",Riots
"i wouldn't hire you to even take care of my dog. you'd just leave him alone, and head to cancun. you are not qualif\xe2\x80\xa6 https://t.co/ln8lbpksrv""",Riots
"i don't get why security wasn't heightened simply because the president would be out among the crowd, unlike previo\xe2\x80\xa6 https://t.co/fkl0ozabbx""",Riots
altright is the biggest security threat in usa but also in eu.\nrileyjune is a domesticterrorist\n\nneonazis\xe2\x80\xa6 https://t.co/flm14q6lnw',Riots
if we all imagined how bad it could be - how did the people meant to protect who should have larger and better imag\xe2\x80\xa6 https://t.co/w3ucfuahnq',Riots
"rt geegeeakili: oklahoma's canadian cty sheriff, sure looks like not only you were at the capitolriots, you didn't just stand back. looks\xe2\x80\xa6""",Riots
\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 acting capitol police chief pittman is delivering her opening remarks...\n\xe2\x80\xa2 in a\xe2\x80\xa6 https://t.co/dtekykgfya',Riots
daily news briefing\n\npolice were unsure about using force against capitol rioters - they did not properly lock down\xe2\x80\xa6 https://t.co/femlizwwgp',Riots
on the other hand this pro-trump rioter (now arrested) made a poor wardrobe choice when storming the capitol buildi\xe2\x80\xa6 https://t.co/mbrqqnxt72',Riots
"a capitol rioter from pennsylvania \ntexted his ex during the insurrection to call her a \xe2\x80\x98moron,\xe2\x80\x99 feds say. she tur\xe2\x80\xa6 https://t.co/g4szhwxigr'",Riots
exclusive \xe2\x80\x94 roger stone says capitol riot allegation against him is \xe2\x80\x9ccategorically false\xe2\x80\x9d (video) via\xe2\x80\xa6 https://t.co/tvfbfawvxp',Riots
not atifa\nhttps://t.co/19cv7mexok\nsedition not free speech\nhttps://t.co/yjz7i9r3da\nmisinformation from congress sho\xe2\x80\xa6 https://t.co/xxnyg1sqva',Riots
rt bryanthellan: with pleasure...\nresisters fbr blm friend love life hope\ndrmckinn snwilsonmd \nhunterofcatfish 2ordinary1\nbbgr\xe2\x80\xa6',Riots
"rt kk131066: truth mixed with bits of lies is 1 big lie \n\nif you don't stop accepting the unacceptable, you'll find yourself where you\xe2\x80\xa6""",Riots
\xf0\x9f\x94\xb4marjorie taylor greene &amp; the house freedom caucus holds a press conference on the equality act.\xe2\x80\xa6 https://t.co/fyamxthrx4',Riots
"rt mikevwusa: \xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 rep tim ryan begins by decrying how on january 5, capitol police chief sund said said no\xe2\x80\xa6'",Riots
"rt kk131066: without truth, you don't even know where you are, let alone move fwd\n\nyour country belongs to your children too\n\nwill they h\xe2\x80\xa6""",Riots
"seldom walked into a kwiktrip (wi, mn, ia, il) but will make mental note to avoid like the plague. capitolriots \n\nhttps://t.co/ojm0rzhrns'",Riots
"former vp mikepence is still very favorable of trump, despite the events of the capitolriots.\n\nagain, serious de\xe2\x80\xa6 https://t.co/ydxmv0so7y'",Riots
"\xe2\x80\x9cwe begged your pardon\xe2\x80\x9d\nso he left town &amp; let y\xe2\x80\x99all down. lil wayne (a black rapper) &amp; the $25 million fraud man, s\xe2\x80\xa6 https://t.co/4fi4iqvffz'",Riots
"\xf0\x9f\x9a\xa8&gt;&gt; capitolriots testimony day 3\n\xe2\x80\xa2 rep tim ryan begins by decrying how on january 5, capitol police chief sund sai\xe2\x80\xa6 https://t.co/3ipywdm0c",Riots
"it's all about trump: cpac seems poised to ignore republican identity crisis npr \ntrump2024 america uswnt\xe2\x80\xa6 https://t.co/jzh3hlhfuv""",Riots
"rt kk131066: people who love their country\ndon't need to be reminded\nto dotherightthing \n\nnojusticenopeace \n\ntruthmatters \n\ntrump tr\xe2\x80\xa6""",Riots
"\xe2\x80\x9ci\xe2\x80\x99m like, i didn\xe2\x80\x99t know we were storming the capitol. i \nshould have dressed different,\xe2\x80\x9d bisignano told the bever\xe2\x80\xa6 https://t.co/yfpwotqvvf'",Riots
"oh &amp; gotta love this one ""we will cont 2 fight r ""right 2 live free"" &amp; ""alter this govt if they (thedemocrats) con\xe2\x80\xa6 https://t.co/ambjqau37g'",Riots
"capitolriots , domesticterrorist,   among us. https://t.co/eusdg39l1j'",Riots
"what the arrests of beverlyhills residents say about the us capitol attack, less white working class than many had\xe2\x80\xa6 https://t.co/katdtjhbqc'",Riots
hey canada this morning some ozark hillbilly who thinks the world is flat and participated in the capitolriots is\xe2\x80\xa6 https://t.co/si6aqevyfd',Riots
rt southasiamag: the emergence of trump as the leader of the us evoked the white supremacist attitudes of the americans.\narticle by jus\xe2\x80\xa6',Riots
judiciarygop jim_jordan ingrahamangle the biglie perpetuated by gym and his gopseditioustraitors resulted in t\xe2\x80\xa6 https://t.co/nd6dqfyfdl',Riots
"donaldjtrumpjr make no mistake, there were only good people on one side of capitolriots   trump'",Riots
"mattgaetz but they should be cancelled for election results lies and helping incite the capitolriots, correct?\nmattgaetzisatool'",Riots
we would agree with stick631 assessment: the placement of the pipe bombs appears more intended to scare rather tha\xe2\x80\xa6 https://t.co/6exa9epdme',Riots
"'the past is so present': mobs of white americans unwilling to accept multi-racial democracy have overturned or s\xe2\x80\xa6 https://t.co/x0raxmogjj""",Riots
"rt cagoldenbear: it was obvious! did they think the british sent washington a copy of their military plan!? ""we saw them coming over the h\xe2\x80\xa6'",Riots
the election was fair. president trump lost. do not believe the lie. donald trump jr. donald former president\xe2\x80\xa6 https://t.co/9wpky0qulp',Riots
we need truth and justice about the capitolriots \nny times buries truth about ashli babbitt\xe2\x80\x99s death \xe2\x80\x94 all to mask\xe2\x80\xa6 https://t.co/0gvninow9a',Riots
senronjohnson you need to go sir. insurrection was caused by trumpsupporters and donaldtrump and proof is there\xe2\x80\xa6 https://t.co/1znbzao92e',Riots
"rt kk131066: 4\n\nwhen people confuse reality with what they want reality to be, they risk losing everything\n\nwhen the leader of a nation is\xe2\x80\xa6'",Riots
the senatedems are useless when you have idiot senators calling for bi-partisan committees to investigate the\xe2\x80\xa6 https://t.co/6gp7c2eyw3',Riots
"rt hamrickisms: please share, rt: capitolriots https://t.co/0iliqfnlsv'",Riots
"please share, rt: capitolriots https://t.co/0iliqfnlsv'",Riots
rt kk131066: 3\n\ncrimesagainsthumanity are committed with the tacit consent of the majority\n\nunconditional support for politicians = your\xe2\x80\xa6',Riots
good for her! capitolriots capitolinsurrection demcast https://t.co/zvkm3ydq5f',Riots
"it was obvious! did they think the british sent washington a copy of their military plan!? ""we saw them coming over\xe2\x80\xa6 https://t.co/gwbhd8dokg'",Riots
cheeseheads. \nread the blog: https://t.co/i0cqnmnx3i\nronjohnson ronjohnsonlies capitolriots whitesupremacy\xe2\x80\xa6 https://t.co/gjuy9wu9zl',Riots
"""i\'ll never get arrest... is that someone at the door?""\ntrumpsupporters capitolriots insurrection https://t.co/9qbhinkfhs'",Riots
update: now tracking 341 cases (added 15) related to the capitolriots . \n\ndetails regarding ties to extremism &amp; mi\xe2\x80\xa6 https://t.co/94cmf18qn0',Riots
enoughisenough ! american citizens knew the capitolriots where bound to happen w/ tyranttrump for 4 years so fo\xe2\x80\xa6 https://t.co/lzhkhhszuy',Riots
https://t.co/kn7rufyxcg it was a pleasure to join rt international for a discussion regarding the failures which t\xe2\x80\xa6 https://t.co/mjmnxk4ciw',Riots
"""just as many muslim leaders have felt the need to denounce distorted, violent versions of their faith, we feel the\xe2\x80\xa6 https://t.co/ovn53jlqqi'",Riots
who thinks repmtg assisted the domesticterrorists capitolriots trumpriots now that we know her bff outed her on\xe2\x80\xa6 https://t.co/y92xskprwx',Riots
"rt kk131066: i don't treat stupidity as equal\n\ni won't meet stupidpeople in the middle\n\ni refuse to work together with stupid\n\nbecause i\xe2\x80\xa6""",Riots
fabulous - we know which elected officials should have their wages garnished. capitolriots https://t.co/b2pl4jt6yl',Riots
what i learned about islamicstate applies to qanon too brentgiannotta latimes latimesopinion\xe2\x80\xa6 https://t.co/hg7xbepafh',Riots
"rt kk131066: our rights - 50% of the package\nthe rest - our responsibilities\n\nthose who ignore their responsibilities shouldn't enjoy equ\xe2\x80\xa6""",Riots
"rileyjunewilliams, woman accused of stealing pelosi\xe2\x80\x99s laptop during capitolriots, appears in video making nazi sa\xe2\x80\xa6 https://t.co/zuvilxku2s'",Riots
"new details emerge about the infamous capitol rioter known as the 'eye gouger' https://t.co/vyglnrs6xq news usnews capitolriots""",Riots
this \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd i saw it on instagram and was mocked by comments saying i was ignorant not knowing this. capitolriots https://t.co/lvyoyewpuo',Riots
"what did you learn from 2020 &amp; 2021? \n\ni learned if i want to ..\n-do insider trading \n-incite people to riots, sedi\xe2\x80\xa6 https://t.co/4zz8zjnota'",Riots
"rt kk131066: for people who want to know truth, what's right is important\n\nhypocrites  only care about who's right\n\ntruthmatters \nnoj\xe2\x80\xa6""",Riots
with pleasure...\nresisters fbr blm friend love life hope\ndrmckinn snwilsonmd \nhunterofcatfish 2ordinary1\xe2\x80\xa6 https://t.co/0jezuvxtyw',Riots
send this bill for 30 million to the former president insurrectionist capitolriots formerguy https://t.co/8mtciaiplo',Riots
"we all know trump is the blame 4 capitolriots . \nwhats still an open question here is , about law enforcement off\xe2\x80\xa6 https://t.co/wu2zzypp66'",Riots
"in 1923, hitler attempted a coup in germany and failed. by 1933, hitler became the absolute dictator of germany. th\xe2\x80\xa6 https://t.co/kyvxat96ky'",Riots
"rt johnocap: https://t.co/gb4yupuvfl\neither the 'white working class' is upwardly mobile these days or the social composition of this bunc\xe2\x80\xa6""",Riots
"daily tip to all my friends: make sure you never text your ex during an armed insurrection, they may turn you in\xe2\x80\xa6 https://t.co/qid0guhqs3'",Riots
"rt kk131066: unlike hypocrites, decent people don't look for excuses\n\nthey are looking for solutions\n\nnojusticenopeace \n\ntrump trumpi\xe2\x80\xa6""",Riots
rt 45week: we still need to find many of these criminal  traitors. capitolriots.  https://t.co/eza6u4c7nz',Riots
this explains everything...trumptaxreturns capitolriots trumpimpeachment trump2024 https://t.co/8yrfaowxme',Riots
rt brownsvillain: \xe2\x80\x9cmany of the alleged rioters were identified by law enforcement through text messages sent to family and friends that br\xe2\x80\xa6',Riots
please report the behavior of rep. marjorie taylor greene here. this was my response. (unedited because it was too\xe2\x80\xa6 https://t.co/3cnjlyeriv',Riots
"rt kk131066: don't wait\nchange is not coming\n\nchange starts with you\n\ndotherightthing \n\ntrumpsterrorists trump trumpisguilty capitol\xe2\x80\xa6""",Riots
"rt tropicsm: a wonderful and timely essay by harlan j. gradin and peter h. wood, originally published on tropicsm and now republished at\xe2\x80\xa6'",Riots
nan,Riots
"https://t.co/gb4yupuvfl\neither the 'white working class' is upwardly mobile these days or the social composition of\xe2\x80\xa6 https://t.co/6bgeqlf0vd""",Riots
\xe2\x80\x9cmany of the alleged rioters were identified by law enforcement through text messages sent to family and friends th\xe2\x80\xa6 https://t.co/4d7kbejmkv',Riots
rt lincolntex20: under trump we saw covid sweep throughout the country and domestic terrorism in his name. cpac2021 capitolriots ',Riots
"grt8t capitolriots domesticterrorism had inside enablers.  now let\xe2\x80\x99s call them out, capitolriots\xe2\x80\xa6 https://t.co/sjzqqzcs6p'",Riots
under trump we saw covid sweep throughout the country and domestic terrorism in his name. cpac2021 capitolriots  https://t.co/dwyucqjjrg',Riots
"rt borisjquotes: boris johnson - ""i am increasingly admiring of donald trump. i have become more and more convinced that there is method i\xe2\x80\xa6'",Riots
"farnoushamiri 1) jessica watkins, ohio leader\n2) kelly meggs (in the cap), florida leader\n\nboth oathkeepers charg\xe2\x80\xa6 https://t.co/ky1fe8t6ms'",Riots
"hawleymo senronjohnson yes , they were trumpterrorists  capitolriots https://t.co/es9khajwar'",Riots
we still need to find many of these criminal  traitors. capitolriots.  https://t.co/eza6u4c7nz',Riots
rt limeritweets: cwebbonline the rojo joy of riot\n\nthe excitement he\xe2\x80\x99ll always relive\nlets ronjohnson forget &amp; forgive\n..the tactics the\xe2\x80\xa6',Riots
"rt kk131066: https://t.co/6duiymcnbq\n\nwhat exactly about gopdomesticterrorists destructive nature joebiden couldn't have foreseen\n\ngiven\xe2\x80\xa6""",Riots
"to fight racist voter fraud lies, talk softly and carry a gigantic purse\n\nvotersuppression 2020elections\xe2\x80\xa6 https://t.co/hpamkdrjkh'",Riots
"rt kk131066: i have a strange feeling\n\nas if i have lost something\n\noh, yes\ni remembered\n\n4 years of my life\n\nhugs :)\n\nnojusticenounity\xe2\x80\xa6'",Riots
"if a partisan congress is incapable of determining the influences behind the capitol attack, an independent commiss\xe2\x80\xa6 https://t.co/pkvec4u9qp'",Riots
they sure did a number on capital police officers ..gouging eyes...crushing them in doors ingrahamangle\xe2\x80\xa6 https://t.co/8gq7yorm0f',Riots
more legacy of capitolriot criminals posing as patriots. damage to precious and priceless art. \n\ninsurrectionists\xe2\x80\xa6 https://t.co/ncd3b8g6ye',Riots
he sold y\xe2\x80\x99all out (watch til the end)\ncapitolriots https://t.co/m7hzkpn58x 01',Riots
"data collection effort ""met with little resistance from telecom providers asked to turn over voluminous data on the\xe2\x80\xa6 https://t.co/gy5t0u7xba'",Riots
rt seditionhunters: please share across all platforms. do you know this person?? please contact the fbi with fbi 216-afo if you do! sedit\xe2\x80\xa6',Riots
rt seditionhunters: please share across all platforms. do you know this person?? please contact the fbi with fbi 220-afo if you do! sedit\xe2\x80\xa6',Riots
"without truth, you don't even know where you are, let alone move fwd\n\nyour country belongs to your children too\n\nw\xe2\x80\xa6 https://t.co/5q85b41dsh""",Riots
marcorubio what are you doing to capture the terrorists who overran the capitol?  capitolriots arresttraitorsnow',Riots
"rt jakelobin: in case it's still not clear....\n\nron johnson, rick scott, josh hawley &amp; ted cruz are just a few of the gop senators who sup\xe2\x80\xa6""",Riots
rt jakelobin: why tf are ted cruz and josh hawley even *allowed* to be a part of the capitolriots hearing when they helped incite the ins\xe2\x80\xa6',Riots
what did those animals think was gonna happen? demons! capitolriots',Riots
repmtg repmarienewman fbi should be looking at your capitolriots involvement',Riots
the emergence of trump as the leader of the us evoked the white supremacist attitudes of the americans.\narticle\xe2\x80\xa6 https://t.co/aewsclx2th',Riots
can u reach out 2 ur sen ron johnson?! wisconsinjea greenbaysports he\xe2\x80\x99s clearly pushing conspiracytheories that\xe2\x80\xa6 https://t.co/gniwgkz54r',Riots
imagine the effectiveness of the 9/11 commission if it was a  50-50 split between us and taliban\n\ncapitolriots\xe2\x80\xa6 https://t.co/pfdelifkin',Riots
"a close associate of rep. marjorie taylor greene participated in the capitol riots, according to a report\xe2\x80\xa6 https://t.co/ldjmojv2dq'",Riots
whitenationalist hatred is going to be legislating any &amp; all policy coming from any &amp; every fragment of the gop.\xe2\x80\xa6 https://t.co/gvta5zpekd',Riots
this \xe2\x80\x9crepresentative\xe2\x80\x9d clearly believes some people are worth more than others. this qidiot does not represent ameri\xe2\x80\xa6 https://t.co/m9onv12sop',Riots
to all those insurrectionists who are talking civil war watch this.\ncapitolriots https://t.co/xtxt5q3dds 04',Riots
guyana-based \xe2\x80\x9cuche parker\xe2\x80\x9d faces 11 more fraud charges:\n\nhttps://t.co/ijycgltzgi\nnigeriabroad nigeriaabroad\xe2\x80\xa6 https://t.co/src7sl495i',Riots
nan,Riots
